app_id,title,rank,month,year,hours_watched,hours_streamed,peak_viewers,peak_channels,streamers,average_viewers,average_channels
107410,Arma 3,200,5,2020,530410,72500,5638,389,5542,713,97
107410,Arma 3,192,8,2020,524332,55637,5514,270,4481,705,74
107410,Arma 3,199,10,2020,530432,55798,14352,326,4762,713,75
107410,Arma 3,161,5,2021,1035720,68382,17343,383,5744,1393,92
107410,Arma 3,193,3,2023,642735,30881,8859,236,4160,865,41
1874880,Arma Reforger,192,5,2022,664480,12929,35295,214,3166,894,17
583950,Artifact,26,11,2018,5627809,50306,67321,1590,7694,7827,69
583950,Artifact,39,12,2018,3407178,75417,64803,448,8903,4585,101
583950,Artifact,100,1,2019,839058,18276,21208,69,1836,1129,24
583950,Artifact,161,5,2019,424612,15810,16194,268,4709,571,21
1341820,As Dusk Falls,87,7,2022,2472757,26926,68701,261,7570,3328,36
649950,Ashen,85,12,2018,917664,15256,41773,76,3320,1235,20
2208920,Assassin's Creed Valhalla,16,11,2020,25221077,749575,284130,6749,62316,35077,1042
2208920,Assassin's Creed Valhalla,69,12,2020,2747810,253591,37260,1073,31710,3698,341
2208920,Assassin's Creed Valhalla,114,1,2021,1324582,175570,16042,459,21029,1782,236
2208920,Assassin's Creed Valhalla,191,2,2021,636057,145268,8635,435,14486,947,216
2208920,Assassin's Creed Valhalla,164,5,2021,995960,118425,23639,548,11651,1340,159
2208920,Assassin's Creed Valhalla,129,3,2022,1195037,97706,43062,384,16010,1608,131
244210,Assetto Corsa,176,11,2021,784266,19639,79819,87,3163,1090,27
805550,Assetto Corsa Competizione,156,5,2021,1059584,44333,17655,327,4083,1426,59
805550,Assetto Corsa Competizione,196,1,2022,698162,36747,45470,223,5565,939,49
805550,Assetto Corsa Competizione,191,2,2022,595489,33290,8202,215,5339,887,49
1450830,At Dead Of Night,130,1,2021,1156218,6388,29550,36,1285,1556,8
668580,Atomic Heart,29,2,2023,10227665,292040,279332,4291,66413,15242,435
668580,Atomic Heart,126,3,2023,1153267,170276,17019,965,39115,1552,229
668580,Atomic Heart,196,8,2023,613244,23673,55286,216,5410,825,31
637090,BATTLETECH,54,4,2018,1188550,25209,26795,504,2839,1653,35
637090,BATTLETECH,102,5,2018,594185,28616,13265,155,2533,799,38
2330500,BETON BRUTAL,126,4,2023,1247092,3025,35039,24,812,1734,4
823500,BONEWORKS,167,12,2019,361796,13695,22796,285,3444,486,18
1286350,BPM: BULLETS PER MINUTE,162,9,2020,708614,13026,68600,150,3276,985,18
924970,Back 4 Blood,75,12,2020,2410362,23282,155656,1310,6390,3244,31
924970,Back 4 Blood,21,8,2021,14637233,390022,432868,5348,85806,19700,524
924970,Back 4 Blood,19,10,2021,15471617,622033,218357,5158,80553,20823,837
924970,Back 4 Blood,87,11,2021,2446110,200227,27004,927,30880,3402,278
924970,Back 4 Blood,179,12,2021,762754,96514,19710,285,14288,1026,129
924970,Back 4 Blood,181,4,2022,734105,59952,23583,273,11241,1021,83
1970580,Backpack Hero,193,8,2022,688264,5080,22217,34,1091,926,6
1086940,Baldur's Gate 3,36,10,2020,5952175,127224,188863,1489,13857,8011,171
1086940,Baldur's Gate 3,126,7,2023,1197205,28773,41504,129,4270,1611,38
1086940,Baldur's Gate 3,6,8,2023,46097441,1291640,480983,5192,87219,62042,1738
1086940,Baldur's Gate 3,36,9,2023,9440834,780291,39423,2581,68480,13130,1085
991170,Barn Finders,199,6,2020,480523,5631,34790,85,934,668,7
602960,Barotrauma,192,6,2019,324557,3306,16835,43,662,451,4
602960,Barotrauma,152,3,2023,913557,13588,24508,74,2072,1229,18
365360,Battle Brothers,161,4,2017,170977,3191,6219,16,258,237,4
365360,Battle Brothers,140,5,2017,230697,3287,3206,14,236,310,4
365360,Battle Brothers,130,12,2018,505295,8061,17619,27,400,680,10
365360,Battle Brothers,157,5,2019,432555,6723,4894,44,460,582,9
365360,Battle Brothers,151,8,2020,789624,9614,3942,55,520,1062,12
365360,Battle Brothers,142,4,2022,1116426,7574,8279,25,403,1552,10
451020,Battle Chasers: Nightwar,68,10,2017,788908,16914,31478,118,2073,1061,22
671860,BattleBit Remastered,33,6,2023,7330171,145734,70454,706,26668,10194,202
671860,BattleBit Remastered,33,7,2023,8505728,218737,87023,653,39160,11447,294
671860,BattleBit Remastered,74,8,2023,3040919,73943,108409,290,15542,4092,99
363680,Battlefleet Gothic: Armada,176,4,2016,122976,3914,5338,46,625,171,5
879160,Battlerite Royale,56,9,2018,1270256,20174,40300,392,4290,1766,28
879160,Battlerite Royale,33,10,2018,3494628,58925,35439,232,7509,4703,79
879160,Battlerite Royale,80,11,2018,999836,22800,17948,142,3259,1390,31
879160,Battlerite Royale,67,12,2018,1449280,23094,39304,117,3499,1950,31
460790,Bayonetta,94,4,2017,396836,9267,24966,71,1909,551,12
620980,Beat Saber,95,5,2018,637094,17992,36416,86,4939,857,24
620980,Beat Saber,150,6,2018,374198,20579,12947,61,5270,520,28
620980,Beat Saber,150,7,2018,396735,22830,10577,66,5271,533,30
620980,Beat Saber,141,8,2018,357842,23224,12770,101,5199,481,31
620980,Beat Saber,189,9,2018,243166,20147,9798,62,4650,338,28
620980,Beat Saber,191,10,2018,235331,19201,4920,57,4491,316,25
620980,Beat Saber,181,11,2018,264013,24321,5660,98,6834,367,33
620980,Beat Saber,193,12,2018,282919,34417,7492,115,10376,380,46
620980,Beat Saber,169,1,2019,414777,44562,9966,126,11768,558,59
620980,Beat Saber,160,2,2019,323844,34966,5635,113,9408,482,52
620980,Beat Saber,174,3,2019,341423,40226,6844,128,10464,459,54
620980,Beat Saber,186,4,2019,299444,34661,18248,107,9265,416,48
620980,Beat Saber,187,5,2019,322789,35009,7936,96,9246,434,47
620980,Beat Saber,177,6,2019,360913,35992,21669,96,9715,501,50
620980,Beat Saber,186,7,2019,284788,34533,8738,93,8646,383,46
620980,Beat Saber,173,8,2019,309246,35802,14256,93,8834,416,48
620980,Beat Saber,134,9,2019,428941,34354,28839,106,8295,596,47
620980,Beat Saber,194,10,2019,303643,33561,14042,99,7993,408,45
620980,Beat Saber,162,11,2019,328940,33078,21960,100,8442,457,46
620980,Beat Saber,160,12,2019,383080,36083,14082,116,10355,515,48
620980,Beat Saber,193,1,2020,361309,39375,7807,113,10216,486,52
620980,Beat Saber,180,2,2020,385591,37347,12280,118,8765,554,53
620980,Beat Saber,184,3,2020,436507,42125,30631,126,10113,587,56
620980,Beat Saber,157,4,2020,608942,53353,48872,147,9698,846,74
620980,Beat Saber,179,1,2021,706799,54513,151270,166,10656,951,73
620980,Beat Saber,195,2,2022,554244,30916,50679,96,9894,825,46
475550,Beholder,186,4,2018,209247,1492,7740,14,372,291,2
395200,Ben and Ed,186,2,2016,111484,712,33114,11,290,160,1
500260,Ben and Ed - Blood Party,197,5,2017,133973,213,60235,9,99,180,0
1063660,Bendy and the Dark Revival,175,11,2022,703451,15360,26575,216,3442,978,21
960990,Beyond: Two Souls,107,8,2016,279750,854,21301,8,609,376,1
960990,Beyond: Two Souls,163,8,2017,216527,906,13982,6,344,291,1
1331550,Big Ambitions,90,3,2023,1861327,18378,39750,104,2294,2505,24
612470,Bio Inc. Redemption,148,3,2018,274119,794,31723,9,216,368,1
582660,Black Desert,67,11,2021,3233367,112693,20663,242,5381,4497,156
582660,Black Desert,52,12,2021,4844826,136273,71812,364,6351,6520,183
582660,Black Desert,59,1,2022,4275547,147711,16923,407,9513,5754,198
582660,Black Desert,75,2,2022,2879130,95750,29291,224,6762,4290,142
582660,Black Desert,61,3,2022,3438798,107607,48527,233,6295,4628,144
582660,Black Desert,56,4,2022,3728408,137971,29439,462,8652,5185,191
582660,Black Desert,77,5,2022,2453730,115216,13036,247,7049,3302,155
582660,Black Desert,62,6,2022,3422554,120257,13071,259,7239,4760,167
582660,Black Desert,56,7,2022,4314998,136223,25414,353,8131,5807,183
582660,Black Desert,46,8,2022,5384581,139814,19200,364,8059,7247,188
582660,Black Desert,59,9,2022,4128465,118936,69163,277,7101,5741,165
582660,Black Desert,54,10,2022,4121157,132483,15315,344,7372,5546,178
582660,Black Desert,65,11,2022,2774891,108673,13788,256,6574,3859,151
582660,Black Desert,49,12,2022,4601405,136857,59503,360,8630,6193,184
582660,Black Desert,50,1,2023,4151688,142078,20278,330,9018,5587,191
582660,Black Desert,67,2,2023,2743371,106026,13575,383,6965,4088,158
582660,Black Desert,53,3,2023,4122726,123294,25699,290,8138,5548,165
582660,Black Desert,56,4,2023,3895751,123910,15211,285,7550,5418,172
582660,Black Desert,74,5,2023,2431463,106308,14993,354,6496,3272,143
582660,Black Desert,48,6,2023,4361228,117794,31174,367,6930,6065,163
582660,Black Desert,21,7,2023,14933507,202816,53978,430,11471,20098,272
582660,Black Desert,32,8,2023,9098260,174720,37778,415,8863,12245,235
582660,Black Desert,46,9,2023,7430045,156388,22760,320,8615,10333,217
362890,Black Mesa,174,12,2019,329635,7369,9132,37,1364,443,9
362890,Black Mesa,85,3,2020,1186651,22545,35028,96,3762,1597,30
420290,Blackwake,130,5,2016,162350,351,32110,14,114,218,0
420290,Blackwake,65,2,2017,754903,6040,55486,122,1194,1125,9
420290,Blackwake,49,3,2017,1091990,19923,38978,117,3852,1469,26
1092660,Blair Witch,80,8,2019,940021,15239,132970,812,5252,1265,20
1092660,Blair Witch,72,9,2019,1213487,47061,31354,515,14739,1687,65
1092660,Blair Witch,145,10,2019,415088,14510,28785,142,4498,558,19
774361,Blasphemous,70,9,2019,1281563,27468,22993,255,4496,1782,38
774361,Blasphemous,157,10,2019,391846,7467,15342,33,1493,527,10
702890,BlazBlue: Cross Tag Battle,158,5,2018,293132,5177,9948,71,1200,394,6
702890,BlazBlue: Cross Tag Battle,124,6,2018,471684,24287,14751,194,3902,656,33
702890,BlazBlue: Cross Tag Battle,129,8,2018,423296,13728,38149,119,2596,569,18
702890,BlazBlue: Cross Tag Battle,167,8,2019,344093,3962,99122,19,886,463,5
1158940,Blazing Sails,135,11,2020,995524,6478,33145,41,1286,1384,9
236690,Blood Bowl 2,154,9,2016,133756,2525,2790,12,321,186,3
236690,Blood Bowl 2,191,12,2016,143067,2937,9557,16,137,192,3
236690,Blood Bowl 2,109,1,2017,444527,4909,5188,24,493,598,6
236690,Blood Bowl 2,141,2,2017,227388,4172,6533,20,401,338,6
236690,Blood Bowl 2,191,3,2017,126594,4410,722,21,355,170,5
236690,Blood Bowl 2,148,9,2017,233113,5971,6594,27,631,324,8
692850,Bloodstained: Ritual of the Night,45,6,2019,2442583,84739,44688,901,9624,3397,117
692850,Bloodstained: Ritual of the Night,143,7,2019,430023,33913,6338,162,4582,578,45
306020,Bloons TD 5,127,6,2016,169985,676,4162,6,159,236,0
306020,Bloons TD 5,185,6,2018,281613,1011,14922,9,382,391,1
960090,Bloons TD 6,172,7,2018,315473,1529,14203,9,276,424,2
960090,Bloons TD 6,143,11,2019,402629,2758,13143,19,610,559,3
960090,Bloons TD 6,128,2,2020,599600,13273,27354,54,2498,862,19
960090,Bloons TD 6,100,12,2020,1570568,27015,66316,132,5600,2113,36
960090,Bloons TD 6,37,1,2021,6791171,76607,70898,235,13867,9140,103
960090,Bloons TD 6,60,2,2021,3288484,55612,60468,173,10659,4900,82
960090,Bloons TD 6,67,3,2021,3293239,80739,55085,392,14771,4432,108
960090,Bloons TD 6,171,4,2021,988794,47391,53024,187,9595,1375,65
960090,Bloons TD 6,99,8,2021,2357666,33747,92797,97,6979,3173,45
960090,Bloons TD 6,62,9,2021,3684920,46245,88640,151,9343,5125,64
960090,Bloons TD 6,87,10,2021,2156927,36865,101002,104,7364,2902,49
960090,Bloons TD 6,193,11,2021,676028,27982,84576,88,5843,940,38
960090,Bloons TD 6,200,1,2022,687301,28810,23103,93,9553,925,38
960090,Bloons TD 6,180,5,2022,747898,22486,94841,74,7174,1006,30
960090,Bloons TD 6,198,9,2023,540735,20142,10320,65,5673,752,28
537800,Bomber Crew,177,10,2017,185586,2923,40036,31,650,249,3
449960,Book of Demons,196,12,2018,274322,5299,39327,42,1201,369,7
49520,Borderlands 2,191,1,2016,175135,21849,3376,71,4039,235,29
49520,Borderlands 2,150,2,2016,153056,19789,3670,63,3644,220,28
49520,Borderlands 2,167,3,2016,136870,20000,4482,66,4011,184,26
49520,Borderlands 2,190,4,2016,111727,18194,2129,66,3370,155,25
49520,Borderlands 2,91,5,2016,282444,17069,6131,53,3434,380,22
49520,Borderlands 2,98,6,2016,260104,19234,12750,63,3377,361,26
49520,Borderlands 2,136,7,2016,250884,24691,7396,74,4184,337,33
49520,Borderlands 2,132,8,2016,213370,20283,16120,64,3562,287,27
49520,Borderlands 2,159,9,2016,128119,17544,4538,58,3699,178,24
49520,Borderlands 2,185,10,2016,135641,17876,1783,113,3839,182,24
49520,Borderlands 2,161,11,2016,140821,18871,3373,79,3308,195,26
49520,Borderlands 2,130,12,2016,282644,18833,6632,62,927,380,25
49520,Borderlands 2,44,1,2017,1820414,45794,206508,304,6101,2450,61
49520,Borderlands 2,98,2,2017,406028,23524,36312,82,4027,605,35
49520,Borderlands 2,91,3,2017,394552,30289,5146,101,4457,531,40
49520,Borderlands 2,81,4,2017,495609,28406,5112,85,3437,689,39
49520,Borderlands 2,73,5,2017,701663,26797,23115,83,4590,944,36
49520,Borderlands 2,94,6,2017,425707,28485,17894,81,5209,592,39
49520,Borderlands 2,147,7,2017,313598,32629,2393,88,5624,422,43
49520,Borderlands 2,134,8,2017,305077,25994,3857,73,4490,410,34
49520,Borderlands 2,176,9,2017,188327,20224,5521,65,3619,261,28
49520,Borderlands 2,171,10,2017,197741,20928,2903,60,3847,266,28
49520,Borderlands 2,151,11,2017,240970,22041,3889,66,4130,335,30
49520,Borderlands 2,155,12,2017,242762,20166,4897,72,4077,326,27
49520,Borderlands 2,126,1,2018,365834,29352,4916,90,5156,492,39
49520,Borderlands 2,65,2,2018,810855,40702,10006,220,5469,1208,60
49520,Borderlands 2,113,3,2018,410531,34364,4765,98,5959,552,46
49520,Borderlands 2,74,4,2018,841956,33834,11484,97,5804,1171,47
49520,Borderlands 2,122,5,2018,440055,33085,10069,119,6526,592,44
49520,Borderlands 2,153,6,2018,368360,33253,3923,94,6716,512,46
49520,Borderlands 2,158,7,2018,374668,35198,3681,106,6670,504,47
49520,Borderlands 2,173,8,2018,257283,25648,3785,76,4787,346,34
49520,Borderlands 2,165,9,2018,309699,26668,11802,79,4969,430,37
49520,Borderlands 2,171,10,2018,279508,23724,1734,73,4197,376,31
49520,Borderlands 2,107,12,2018,634288,29958,22096,102,5827,853,40
49520,Borderlands 2,144,1,2019,515752,40049,7739,122,6971,694,53
49520,Borderlands 2,72,2,2019,1054820,43508,22440,266,6300,1572,64
49520,Borderlands 2,101,3,2019,708859,50301,93933,361,9779,954,67
49520,Borderlands 2,67,4,2019,1312009,121828,12277,441,22465,1824,169
49520,Borderlands 2,71,5,2019,1224441,70429,16696,219,12185,1647,94
49520,Borderlands 2,47,6,2019,2330972,146344,164765,834,27967,3241,203
49520,Borderlands 2,55,7,2019,1451080,79127,22104,208,14192,1953,106
49520,Borderlands 2,96,8,2019,676098,61350,7648,171,10479,909,82
49520,Borderlands 2,109,9,2019,546455,48937,14371,236,10186,760,68
397540,Borderlands 3,80,5,2019,1034274,1152,360940,234,502,1392,1
397540,Borderlands 3,13,9,2019,16612953,780334,219838,7217,74034,23105,1085
397540,Borderlands 3,37,10,2019,2895385,203898,23460,992,27896,3896,274
397540,Borderlands 3,82,11,2019,944392,74793,15877,263,11712,1313,104
397540,Borderlands 3,85,12,2019,1028286,60289,19967,277,9953,1383,81
397540,Borderlands 3,143,1,2020,574016,51876,6322,156,8234,772,69
397540,Borderlands 3,96,2,2020,886712,46475,19232,140,6766,1275,66
397540,Borderlands 3,96,3,2020,1045528,120569,10733,597,16216,1407,162
397540,Borderlands 3,100,4,2020,1235001,123238,9192,334,13395,1717,171
397540,Borderlands 3,160,5,2020,762834,92533,9486,283,10136,1026,124
397540,Borderlands 3,109,6,2020,1129625,73303,26614,336,8528,1571,101
397540,Borderlands 3,180,7,2020,604517,74418,3910,222,8322,813,100
397540,Borderlands 3,174,8,2020,633264,71917,6031,223,7948,852,96
397540,Borderlands 3,138,9,2020,806026,88308,22285,514,9900,1121,122
397540,Borderlands 3,174,11,2020,683268,56902,13216,171,6740,950,79
261640,Borderlands: The Pre-Sequel,180,6,2018,287491,3450,105766,19,878,399,4
1623940,Bramble: The Mountain King,113,5,2023,1380570,18745,55764,108,4564,1858,25
1607680,Bread & Fred,187,7,2023,710696,8959,74154,49,4517,956,12
738520,Breathedge,159,9,2018,339824,3932,23727,44,1321,472,5
738520,Breathedge,159,9,2019,334801,3739,14922,28,592,465,5
738520,Breathedge,130,2,2021,1127544,6763,46823,150,1354,1680,10
738520,Breathedge,143,3,2021,1235065,20608,42397,158,2645,1662,27
684410,Bridge Constructor Portal,91,12,2017,624325,3090,29171,41,906,840,4
684410,Bridge Constructor Portal,134,1,2018,338734,3347,30617,19,1031,455,4
1942280,Brotato,63,10,2022,3549432,25333,31828,83,5076,4777,34
1942280,Brotato,115,11,2022,1250033,17706,17771,70,4416,1738,24
1942280,Brotato,189,2,2023,577834,6240,19355,37,1983,861,9
1942280,Brotato,145,6,2023,800057,9083,26775,78,2912,1112,12
1942280,Brotato,122,7,2023,1241957,17476,22448,59,4115,1671,23
674140,Bugsnax,91,11,2020,1779642,25438,55167,231,5013,2475,35
12200,Bully: Scholarship Edition,140,8,2016,190371,850,13370,8,204,256,1
12200,Bully: Scholarship Edition,155,7,2018,381789,1157,23781,12,309,513,1
12200,Bully: Scholarship Edition,135,1,2022,1255682,5090,68401,25,1786,1690,6
515180,Bus Simulator 18,163,6,2018,334927,5019,37341,86,1025,465,6
1042490,Call of the Sea,198,12,2020,515643,8380,45252,104,1806,694,11
1163550,Captain Tsubasa: Rise of New Champions,115,8,2020,1101246,15441,62593,341,2683,1482,20
1163550,Captain Tsubasa: Rise of New Champions,168,9,2020,658249,18378,61513,131,2648,915,25
645630,Car Mechanic Simulator 2018,129,8,2017,320046,9280,36763,45,1510,430,12
1190000,Car Mechanic Simulator 2021,190,8,2021,772477,37536,28784,173,4374,1039,50
1371720,Card Shark,197,6,2022,633342,3589,32632,33,1008,880,4
343780,Cat Goes Fishing,166,4,2017,158168,174,21912,5,59,219,0
343780,Cat Goes Fishing,160,5,2017,185088,451,16283,7,167,249,0
504230,Celeste,74,2,2018,708705,20863,30194,98,3212,1056,31
504230,Celeste,130,3,2018,331898,12945,6524,51,2143,446,17
504230,Celeste,157,4,2018,298679,8569,10599,31,1490,415,11
504230,Celeste,176,7,2018,305307,11888,16584,40,1832,410,16
504230,Celeste,115,1,2019,706278,22740,170522,84,5016,950,30
504230,Celeste,197,2,2019,223978,11618,15785,46,2294,333,17
504230,Celeste,139,9,2019,415069,32004,21818,222,6406,577,44
504230,Celeste,192,12,2019,289854,14029,5445,57,2997,390,18
330020,Children of Morta,143,9,2019,401255,8875,15909,98,1735,558,12
330020,Children of Morta,152,10,2019,399989,3469,25610,23,694,538,4
1824220,Chivalry 2,110,4,2021,1820426,12057,62554,241,2622,2531,16
1824220,Chivalry 2,178,5,2021,909464,20466,41408,339,4530,1224,27
1824220,Chivalry 2,69,6,2021,3142964,103201,81189,808,15177,4371,143
1824220,Chivalry 2,115,6,2022,1415733,33154,71772,133,8005,1969,46
1824220,Chivalry 2,153,5,2023,916025,50937,59002,158,18127,1232,68
1766740,Choo-Choo Charles,70,12,2022,2921502,31747,88353,421,12009,3932,42
255710,Cities: Skylines,197,1,2016,172577,8602,7371,30,1827,232,11
255710,Cities: Skylines,77,2,2016,386975,13155,13723,80,2590,556,18
255710,Cities: Skylines,150,3,2016,155806,9172,7792,37,1773,209,12
255710,Cities: Skylines,88,4,2016,321156,6960,26427,28,1304,446,9
255710,Cities: Skylines,90,5,2016,283658,7143,29307,30,1317,381,9
255710,Cities: Skylines,133,6,2016,164333,6893,19332,36,1380,228,9
255710,Cities: Skylines,172,9,2016,115059,6963,1550,26,1401,160,9
255710,Cities: Skylines,150,11,2016,152568,6174,10562,34,1310,212,8
255710,Cities: Skylines,133,12,2016,262547,9323,23512,37,637,353,12
255710,Cities: Skylines,168,3,2017,155748,7117,3835,25,1116,209,9
255710,Cities: Skylines,167,4,2017,157374,7758,2248,37,1275,218,10
255710,Cities: Skylines,91,5,2017,505035,16206,8893,67,2472,679,21
255710,Cities: Skylines,76,6,2017,574729,13565,26538,48,2312,799,18
255710,Cities: Skylines,159,7,2017,291046,12396,10028,43,2210,391,16
255710,Cities: Skylines,187,8,2017,169115,15401,4144,66,2729,227,20
255710,Cities: Skylines,153,10,2017,238251,13172,4319,50,2376,320,17
255710,Cities: Skylines,123,11,2017,342486,14329,5305,47,2460,476,19
255710,Cities: Skylines,157,12,2017,237985,12279,4416,42,2280,320,16
255710,Cities: Skylines,127,1,2018,360642,13380,9407,41,2512,485,18
255710,Cities: Skylines,180,2,2018,187421,13632,4363,61,2783,279,20
255710,Cities: Skylines,125,4,2018,395346,13682,6712,46,2474,549,19
255710,Cities: Skylines,89,5,2018,680848,18763,10835,70,3638,916,25
